,rel606_gene_id,BLATTNER-ID,ECK_ID
3695,ECB_RS21960,b4262,ECK120004384
3696,ECB_RS21965,b4263,ECK120004385
3697,ECB_RS21970,b4264,ECK120004386
3698,ECB_RS21975,b4265,ECK120002317
3699,ECB_RS21980,b4266,ECK120004387
3700,ECB_RS21985,b4267,ECK120004388
3701,ECB_RS21990,b4268,ECK120002051
3702,ECB_RS21995,b4269,ECK120001400
3703,ECB_RS22035,b4278,ECK120004395
3704,ECB_RS22040,b4279,ECK120002318
3705,ECB_RS22045,b4280,ECK120004396
3706,ECB_RS25260,b4655,
3707,ECB_RS22105,b4287,ECK120000284
3708,ECB_RS22110,b4288,ECK120000283
3709,ECB_RS22115,b4289,ECK120000282
3710,ECB_RS22120,b4290,ECK120000281
3711,ECB_RS22125,b4291,ECK120000280
3712,ECB_RS22130,b4292,ECK120000286
3713,ECB_RS22135,b4293,ECK120000285
3714,ECB_RS22170,b4300,ECK120004408
3715,ECB_RS22175,b4301,ECK120004409
3716,ECB_RS22180,b4302,ECK120002320
3717,ECB_RS22185,b4303,ECK120004410
3718,ECB_RS22190,b4304,ECK120002321
3719,ECB_RS22195,b4565,ECK120015144
3720,ECB_RS22200,b4305,ECK120002322
3721,ECB_RS22205,b4306,ECK120004411
3722,ECB_RS22210,b4307,ECK120004412
3723,ECB_RS22215,b4566,ECK120016325
3724,ECB_RS22235,b4309,ECK120004414
3725,ECB_RS22240,b4310,ECK120004415
3726,ECB_RS22245,b4311,ECK120004416
3727,ECB_RS22270,b4313,ECK120000306
3728,ECB_RS22280,b4314,ECK120000302
3729,ECB_RS22285,b4315,ECK120001899
3730,ECB_RS22290,b4316,ECK120000304
3731,ECB_RS22295,b4317,ECK120000305
3732,ECB_RS22300,b4318,ECK120000307
3733,ECB_RS22305,b4319,ECK120000308
3734,ECB_RS22310,b4320,ECK120000309
3735,ECB_RS22315,b4321,ECK120002323
3736,ECB_RS22325,b4322,ECK120001055
3737,ECB_RS22330,b4323,ECK120002446
3738,ECB_RS22340,b4324,ECK120002447
3739,ECB_RS22345,b4325,ECK120004417
3740,ECB_RS25680,b4722,
3741,ECB_RS22360,b4326,ECK120004418
3742,ECB_RS22365,b4327,ECK120004419
3743,ECB_RS22370,b4328,ECK120004420
3744,ECB_RS22375,b4329,ECK120004421
3745,ECB_RS22380,b4330,ECK120004422
3746,ECB_RS22385,b4331,ECK120004423
3747,ECB_RS22390,b4332,ECK120004424
3748,ECB_RS22395,b4333,ECK120004425
3749,ECB_RS22400,b4715,ECK125229293
3750,ECB_RS22405,b4334,ECK120004426
3751,ECB_RS22410,b4335,ECK120004427
3752,ECB_RS22415,b4336,ECK120004428
3753,ECB_RS22420,b4337,ECK120002324
3754,ECB_RS22440,b4345,ECK120000568
3755,ECB_RS22445,b4346,ECK120000567
3756,ECB_RS22450,b4347,ECK120004434
3757,ECB_RS22460,b4349,ECK120000451
3758,ECB_RS22465,b4350,ECK120000452
3759,ECB_RS22470,b4351,ECK120000605
3760,ECB_RS22475,b4352,ECK120000018
3761,ECB_RS22480,b4353,ECK120004435
3762,ECB_RS22485,b4354,ECK120004436
3763,ECB_RS22550,b4355,ECK120001023
3764,ECB_RS22555,b4356,ECK120002325
3765,ECB_RS22565,b4358,ECK120004438
3766,ECB_RS22570,b4359,ECK120002326
3767,ECB_RS22575,b4360,ECK120001194
3768,ECB_RS22580,b4361,ECK120000231
3769,ECB_RS22585,b4362,ECK120000238
3770,ECB_RS22590,b4363,ECK120001195
3771,ECB_RS22595,b4364,ECK120004439
3772,ECB_RS22600,b4365,ECK120004440
3773,ECB_RS22605,b4366,ECK120004441
3774,ECB_RS22610,b4367,ECK120004442
3775,ECB_RS22615,b4567,ECK120016326
3776,ECB_RS22635,b4371,ECK120004443
3777,ECB_RS22640,b4372,ECK120001380
3778,ECB_RS22645,b4373,ECK120000841
3779,ECB_RS22650,b4374,ECK120002019
3780,ECB_RS22655,b4375,ECK120002018
3781,ECB_RS22660,b4376,ECK120001358
3782,ECB_RS22665,b4568,ECK120016327
3783,ECB_RS22670,b4377,ECK120004444
3784,ECB_RS22675,b4378,ECK120004445
3785,ECB_RS22680,b4379,ECK120004446
3786,ECB_RS22685,b4380,ECK120002066
3787,ECB_RS22695,b4381,ECK120000215
3788,ECB_RS22700,b4382,ECK120000213
3789,ECB_RS22705,b4383,ECK120000214
3790,ECB_RS22710,b4384,ECK120000216
3791,ECB_RS25685,b4386,ECK120001730
3792,ECB_RS25690,b4387,ECK120000940
3793,ECB_RS22730,b4388,ECK120000934
3794,ECB_RS22735,b4389,ECK120001269
3795,ECB_RS22740,b4390,ECK120001306
3796,ECB_RS22750,b4391,ECK120002218
3797,ECB_RS22755,b4392,ECK120000939
3798,ECB_RS22760,b4393,ECK120001018
3799,ECB_RS22765,b4394,ECK120002327
3800,ECB_RS22770,b4395,ECK120002060
3801,ECB_RS22775,b4396,ECK120001334
3802,ECB_RS22780,b4397,ECK120001196
3803,ECB_RS22785,b4398,ECK120001197
3804,ECB_RS22790,b4399,ECK120000721
3805,ECB_RS22800,b4401,ECK120000057
3806,ECB_RS22805,b4402,ECK120004447
3807,ECB_RS22810,b4403,ECK120002186
3808,ECB_RS00120,,
3809,ECB_RS00220,b0038,ECK120001512
3810,ECB_RS01035,b3756,ECK120002528
3811,ECB_RS01040,b3852,ECK120002485
3812,ECB_RS01045,b3853,ECK120002451
3813,ECB_RS01050,b4009,ECK120002523
3814,ECB_RS01055,b0205,ECK120002518
3815,ECB_RS01060,b0206,ECK120002467
3816,ECB_RS01110,b0206,ECK120002467
3817,ECB_RS01120,,
3818,ECB_RS01235,b0240,ECK120001080
3819,ECB_RS01240,,
3820,ECB_RS01260,b0244,ECK120002546
3821,ECB_RS01360,b0300,ECK120002790
3822,ECB_RS01650,,
3823,ECB_RS01785,b0392,ECK120002844
3824,ECB_RS01790,,
3825,ECB_RS01845,b0404,ECK120001083
3826,ECB_RS01885,b0411,ECK120001024
3827,ECB_RS22900,b0455,ECK120002469
3828,ECB_RS24810,b0501,ECK120001706
3829,ECB_RS02360,b0502,ECK120002881
3830,ECB_RS02525,b0536,ECK120002457
3831,ECB_RS02630,,
3832,ECB_RS02680,b0560,ECK120001582
3833,ECB_RS02745,b0569,ECK120001678
3834,ECB_RS23205,,
3835,ECB_RS02950,b0598,ECK120000163
3836,ECB_RS02975,b0602,ECK120002938
3837,ECB_RS02980,,
3838,ECB_RS03060,,
3839,ECB_RS03190,b0644,ECK120002958
3840,ECB_RS03285,b0664,ECK120002473
3841,ECB_RS03290,b0664,ECK120002473
3842,ECB_RS03295,b0673,ECK120002500
3843,ECB_RS03300,b0668,ECK120002472
3844,ECB_RS03305,b0668,ECK120002472
3845,ECB_RS03310,b0672,ECK120002494
3846,ECB_RS03315,b0673,ECK120002500
3847,ECB_RS03505,b1460,ECK120001480
3848,ECB_RS03510,b0706,ECK120001478
3849,ECB_RS03710,b0749,ECK120002992
3850,ECB_RS03715,b0746,ECK120002989
3851,ECB_RS03720,b0749,ECK120002992
3852,ECB_RS03725,b0746,ECK120002989
3853,ECB_RS03730,b0749,ECK120002992
3854,ECB_RS03735,b0749,ECK120002992
3855,ECB_RS03740,b0749,ECK120002992
3856,ECB_RS04265,b0833,ECK120003033
3857,ECB_RS04695,b1032,ECK120002539
3858,ECB_RS05150,b0971,ECK120002535
3859,ECB_RS05460,b1032,ECK120002539
3860,ECB_RS05915,,
3861,ECB_RS05935,b1122,ECK120003175
3862,ECB_RS24930,b1182,ECK120003214
3863,ECB_RS06405,b1230,ECK120002550
3864,ECB_RS06410,b1230,ECK120002550
3865,ECB_RS06590,,
3866,ECB_RS06885,b1318,ECK120003251
3867,ECB_RS07215,b1386,ECK120002427
3868,ECB_RS07290,,
3869,ECB_RS07525,b0706,ECK120001478
3870,ECB_RS07545,b1464,ECK120001757
3871,ECB_RS08010,b0559,ECK120002922
3872,ECB_RS08175,b1579,ECK120003426
3873,ECB_RS08630,b1665,ECK120002553
3874,ECB_RS08635,b1666,ECK120002554
3875,ECB_RS22945,b4431,ECK120002576
3876,ECB_RS08755,b1690,ECK120003504
3877,ECB_RS08850,b1707,ECK120003513
3878,ECB_RS09245,b1783,ECK120003556
3879,ECB_RS09920,b1909,ECK120002496
3880,ECB_RS09925,b1910,ECK120004450
3881,ECB_RS09930,b1911,ECK120002481
3882,ECB_RS09950,,
3883,ECB_RS10000,b1975,ECK120002536
3884,ECB_RS10010,b1986,ECK120002464
3885,ECB_RS10040,b1986,ECK120002464
3886,ECB_RS10050,b1986,ECK120002464
3887,ECB_RS10065,b1986,ECK120002464
3888,ECB_RS10100,,
3889,ECB_RS10260,,
3890,ECB_RS10670,b2092,ECK120002276
3891,ECB_RS10685,,
3892,ECB_RS10760,,
3893,ECB_RS11165,b2189,ECK120002509
3894,ECB_RS25510,,
3895,ECB_RS23940,,
3896,ECB_RS11960,b2348,ECK120002459
3897,ECB_RS12125,b2396,ECK120002455
3898,ECB_RS12130,b2396,ECK120002455
3899,ECB_RS12150,b0746,ECK120002989
3900,ECB_RS12155,b0746,ECK120002989
3901,ECB_RS12160,b0746,ECK120002989
3902,ECB_RS12165,b0749,ECK120002992
3903,ECB_RS12520,b2483,ECK120003872
3904,ECB_RS12910,,
3905,ECB_RS13090,b0205,ECK120002518
3906,ECB_RS13095,b4009,ECK120002523
3907,ECB_RS13100,b3757,ECK120002475
3908,ECB_RS13105,b3968,ECK120002527
3909,ECB_RS22955,b2621,ECK120002542
3910,ECB_RS13270,,
3911,ECB_RS13435,b2693,ECK120002461
3912,ECB_RS13440,b2693,ECK120002461
3913,ECB_RS13445,b2693,ECK120002461
3914,ECB_RS13450,b2693,ECK120002461
3915,ECB_RS13455,b2695,ECK120002537
3916,ECB_RS13980,,
3917,ECB_RS14075,b2816,ECK120002502
3918,ECB_RS14080,b2816,ECK120002502
3919,ECB_RS14085,b2816,ECK120002502
3920,ECB_RS14265,b2864,ECK120002479
3921,ECB_RS22960,b2911,ECK120002541
3922,ECB_RS14780,b2967,ECK120002507
3923,ECB_RS14845,b2004,ECK120003670
3924,ECB_RS14850,b2005,ECK120003671
3925,ECB_RS14920,,
3926,ECB_RS15170,b2997,ECK120004114
3927,ECB_RS15540,b3069,ECK120002488
3928,ECB_RS22965,b3123,ECK120002511
3929,ECB_RS15830,b3130,ECK120004179
3930,ECB_RS16050,b2816,ECK120002502
3931,ECB_RS16065,b3174,ECK120002492
3932,ECB_RS16545,b3272,ECK120002533
3933,ECB_RS16550,b3273,ECK120002545
3934,ECB_RS16555,b0205,ECK120002518
3935,ECB_RS16560,b4009,ECK120002523
3936,ECB_RS16565,b3853,ECK120002451
3937,ECB_RS16570,b3852,ECK120002485
3938,ECB_RS16575,b0201,ECK120002532
3939,ECB_RS17075,,
3940,ECB_RS17315,b3423,ECK120000393
3941,ECB_RS17985,b3545,ECK120002508
3942,ECB_RS18105,b3567,ECK120002156
3943,ECB_RS18445,,
3944,ECB_RS18535,b3645,ECK120001174
3945,ECB_RS18605,b3658,ECK120002534
3946,ECB_RS18685,b1404,ECK120003319
3947,ECB_RS18860,b3684,ECK120001654
3948,ECB_RS19155,b3740,ECK120000369
3949,ECB_RS19245,b3968,ECK120002527
3950,ECB_RS19250,b3757,ECK120002475
3951,ECB_RS19255,b4009,ECK120002523
3952,ECB_RS19260,b0205,ECK120002518
3953,ECB_RS19265,b0206,ECK120002467
3954,ECB_RS19270,b3761,ECK120002547
3955,ECB_RS19440,b3796,ECK120002460
3956,ECB_RS19445,b3797,ECK120002484
3957,ECB_RS19450,b3798,ECK120002491
3958,ECB_RS19455,b3799,ECK120002510
3959,ECB_RS19570,b3818,ECK120001427
3960,ECB_RS19800,b0201,ECK120002532
3961,ECB_RS19805,b3852,ECK120002485
3962,ECB_RS19810,b3853,ECK120002451
3963,ECB_RS19815,b3758,ECK120002521
3964,ECB_RS19820,b0205,ECK120002518
3965,ECB_RS19995,b3888,ECK120001784
3966,ECB_RS20430,b0201,ECK120002532
3967,ECB_RS20435,b3757,ECK120002475
3968,ECB_RS20440,b4009,ECK120002523
3969,ECB_RS20445,b0205,ECK120002518
3970,ECB_RS20470,b3976,ECK120002544
3971,ECB_RS20475,b3977,ECK120002549
3972,ECB_RS20480,b3978,ECK120002478
3973,ECB_RS20485,b3979,ECK120002543
3974,ECB_RS20630,b3968,ECK120002527
3975,ECB_RS20635,b3757,ECK120002475
3976,ECB_RS20640,b4009,ECK120002523
3977,ECB_RS20645,b0205,ECK120002518
3978,ECB_RS20805,b4038,ECK120001855
3979,ECB_RS20925,b4061,ECK120001866
3980,ECB_RS21265,b4125,ECK120004324
3981,ECB_RS21315,b2967,ECK120002507
3982,ECB_RS21460,b1911,ECK120002481
3983,ECB_RS21465,b1911,ECK120002481
3984,ECB_RS21470,b1911,ECK120002481
3985,ECB_RS22000,b4270,ECK120002495
3986,ECB_RS22005,b4271,ECK120002232
3987,ECB_RS22050,b4281,ECK120004397
3988,ECB_RS25270,,
3989,ECB_RS22165,,
3990,ECB_RS22230,b4308,ECK120004413
3991,ECB_RS22260,b4312,ECK120000303
3992,ECB_RS22265,,
3993,ECB_RS22430,,
3994,ECB_RS22560,b4357,ECK120004437
3995,ECB_RS22620,b3798,ECK120002491
3996,ECB_RS22625,b4369,ECK120002489
3997,ECB_RS22630,b3798,ECK120002491
3998,ECB_RS22795,b4400,ECK120000141
