target_id	length	eff_length	est_counts	tpm
ECB_04188	504	336.781	2	4.57385
ECB_04189	903	735.59	1	1.04704
ECB_04190	1344	1176.59	7	4.58218
ECB_04191	1185	1017.59	5	3.78439
ECB_04192	1461	1293.59	3	1.78617
ECB_04193	774	606.59	5	6.34853
ECB_04194	831	663.59	0	0
ECB_04195	393	226.944	2	6.78752
ECB_04196	912	744.59	1	1.03438
ECB_04197	1173	1005.59	12	9.19092
ECB_04198	462	295.034	0	0
ECB_04199	684	516.59	1	1.49091
ECB_04200	555	387.673	2	3.97341
ECB_04201	1179	1011.59	13	9.89778
ECB_04202	969	801.59	6	5.76498
ECB_04203	768	600.59	2	2.56478
ECB_04204	1152	984.59	4	3.12898
ECB_04205	1281	1113.59	17	11.7577
ECB_04206	1233	1065.59	4	2.89114
ECB_04207	768	600.59	5	6.41196
ECB_04208	276	116.855	0.311111	2.05053
ECB_04209	504	336.781	2.66448	6.09347
ECB_04211	1047	879.59	4	3.5025
ECB_04212	1380	1212.59	4	2.54065
ECB_04213	342	177.623	2	8.67221
ECB_04214	1425	1257.59	119	72.8797
ECB_04215	1590	1422.59	8	4.33121
ECB_04216	3513	3345.59	32	7.36675
ECB_04217	915	747.59	10	10.3023
ECB_04218	957	789.59	0	0
ECB_04219	204	61.2905	1	12.5662
ECB_04220	2151	1983.59	19	7.37735
ECB_04221	513	345.747	3	6.68286
ECB_04222	1563	1395.59	5	2.75938
ECB_04223	891	723.59	2	2.12881
ECB_04224	1377	1209.59	1	0.636738
ECB_04225	789	621.59	1	1.23907
ECB_04226	804	636.59	1	1.20987
ECB_04227	381	215.099	0	0
ECB_04228	852	684.59	1	1.12504
ECB_04229	1467	1299.59	3	1.77793
ECB_04230	1290	1122.59	4	2.74434
ECB_04231	447	280.15	3	8.24765
ECB_04232	1656	1488.59	3	1.55219
ECB_04233	1362	1194.59	11	7.09206
ECB_04235	1023	855.59	4	3.60075
ECB_04236	2292	2124.59	3	1.08754
ECB_04237	495	327.847	1	2.34924
ECB_04238	738	570.59	3	4.04945
ECB_04239	540	372.711	6	12.3988
ECB_04240	327	163.366	3	14.1436
ECB_04241	771	603.59	1	1.27602
ECB_04242	726	558.59	0	0
ECB_04243	624	456.59	4	6.74733
ECB_04244	789	621.59	2	2.47813
ECB_04245	237	85.1981	2	18.08
ECB_04246	1032	864.59	2	1.78163
ECB_04247	414	247.678	1	3.10965
ECB_04248	447	280.15	7	19.2445
ECB_04249	678	510.59	10	15.0843
ECB_04250	1590	1422.59	4	2.1656
ECB_04251	606	438.59	52	91.3152
ECB_04252	180	46.5893	525	8679.05
ECB_04253	1074	906.59	1	0.849548
ECB_04254	780	612.59	1	1.25727
ECB_04255	864	696.59	3	3.31698
ECB_04256	1551	1383.59	3	1.66999
ECB_04257	780	612.59	5	6.28635
ECB_04258	1323	1155.59	11	7.33141
ECB_04259	1224	1056.59	15	10.9341
ECB_04260	720	552.59	17	23.6943
ECB_04261	264	106.669	14	101.085
ECB_04262	1017	849.59	1	0.906545
ECB_04263	645	477.59	1	1.61266
ECB_04264	969	801.59	2	1.92166
ECB_04265	1383	1215.59	5	3.16797
ECB_04266	1233	1065.59	22	15.9013
ECB_04267	1668	1500.59	9	4.61933
ECB_04268	1938	1770.59	16	6.95987
ECB_04269	327	163.366	5	23.5726
ECB_04270	522	354.747	2	4.34221
ECB_04271	648	480.59	2	3.20519
ECB_04272	870	702.59	90	98.6596
ECB_04273	474	306.973	4	10.036
ECB_04274	690	522.59	0	0
ECB_04275	1425	1257.59	4	2.44974
ECB_04277	717	549.59	545	763.759
ECB_04278	141	26.1835	274	8059.75
ECB_04279	687	519.59	4	5.92922
